"ORF", "Empirical phi from data in Beyer et al 2003"
YGL207W,0.08815841238992905
YGL208W,0.01442331914456399
YGL209W,0.05585678418314332
YGL210W,0.07807163960922947
YGL211W,0.02950029378097287
YGL212W,0.004750464273429514
YGL213C,0.06261951538953197
YGL215W,0.01263681905677772
YGL216W,0.01109086303928889
YGL219C,0.03338004489505771
YGL220W,0.3107116731056033
YGL221C,0.2663499288886476
YGL222C,0.00536606748859954
YGL223C,0.0167894666824639
YGL224C,0.03807557967488867
YGL225W,0.8227156456774807
YGL226CA,0.239057201144171
YGL226W,0.03696247685279609
YGL227W,0.00230141865127468
YGL228W,0.146330146938072
YGL229C,0.004450322009734705
YGL230C,0.008951834925264362
YGL231C,0.2392786865953398
YGL232W,0.04908385837250354
YGL233W,0.02046787371431294
YGL234W,0.1849128707637959
YGL235W,0.007213875821813634
YGL236C,0.01261606811833323
YGL237C,0.02452002225140452
YGL238W,0.0503434336502118
YGL240W,0.007713066854535648
YGL241W,0.01740798860165425
YGL242C,0.1523197806446216
YGL243W,0.01635620884458605
YGL244W,0.06633772541865876
YGL245W,0.7150303250627597
YGL246C,0.01748140994341676
YGL247W,0.03676677383761273
YGL248W,0.03658588537208993
YGL249W,0.0009120030151070245
YGL250W,0.009543870218224835
YGL251C,0.003165168028806565
YGL252C,0.06986913634354417
YGL253W,2.109855087936974
YGL254W,0.00617739675650759
YGL255W,0.1038419861781394
YGL257C,0.008092709177225305
YGL258W,0.002071363891616087
YGL259W,0.002470672838469432
YGL260W,0.01483114991027211
YGL261C,0.1770726921477588
YGL262W,0.003878964064683943
YGL263W,0.003323407664746734
YGR001C,0.06214249748477733
YGR002C,0.01954740153885075
YGR003W,0.007616132048261662
YGR004W,0.01974823284116445
YGR005C,0.07430502444487201
YGR006W,0.005836328152026761
YGR007W,0.1384148096798034
YGR008C,0.1566115092123303
YGR009C,0.05462249645767954
YGR010W,0.01628045441759961
YGR012W,0.0288995550619173
YGR013W,0.01226259591454485
YGR014W,0.03444366264043842
YGR015C,0.003920941233785382
YGR016W,0.00312411906044533
YGR017W,0.04004320012551373
YGR019W,0.08626053417545133
YGR020C,0.2449216817403317
YGR021W,0.02463697852380144
YGR023W,0.00271809598691407
YGR024C,0.05451326433465088
YGR026W,0.1389292218901392
YGR027C,0.7609489822166254
YGR028W,0.03208889315866554
YGR029W,0.009166105117634288
YGR030C,0.06301720646640907
YGR031W,0.0383804474918297
YGR032W,0.01755955972534838
YGR033C,0.04151849482364686
YGR034W,3.960816891675343
YGR035C,0.03804981750088485
YGR036C,0.02357861090756081
YGR037C,0.9039156245424062
YGR038W,0.09951133818709376
YGR040W,0.009277357373778704
YGR041W,0.008801956278100271
YGR042W,0.01975180880876018
YGR043C,0.00890282534934577
YGR044C,0.07777903465450593
YGR046W,0.01132167247258946
YGR047C,0.02701942666435646
YGR048W,0.03198696383888164
YGR049W,0.05999950890143795
YGR052W,0.008036793087487116
YGR053C,0.003044737066192577
YGR054W,0.1335849942903068
YGR055W,0.2908962561689368
YGR056W,0.004549436042808129
YGR057C,0.01817246385119846
YGR058W,0.009058567125364224
YGR059W,0.001925283290815962
YGR060W,2.068666267038702
YGR061C,0.2733945188166891
YGR062C,0.01035950468261899
YGR063C,0.192690318429799
YGR065C,0.02608555826017642
YGR066C,0.005539133497317417
YGR067C,0.01183474551998436
YGR068C,0.002423390754930765
YGR070W,0.003495377730377423
YGR071C,0.008378370289769633
YGR072W,0.007943203218326267
YGR074W,0.05781129993025353
YGR075C,0.01812420501716186
YGR076C,0.07031311595810557
YGR077C,0.03397608770454198
YGR078C,0.1388807487959072
YGR079W,0.08314915808295113
YGR080W,0.05507418766258021
YGR081C,0.0658259921031403
YGR082W,0.2881715148000459
YGR083C,0.06445600688043459
YGR084C,0.05087228229230315
YGR085C,11.67501983733202
YGR086C,0.3297567183552836
YGR087C,0.02296001294770368
YGR088W,0.006620599432398138
YGR089W,0.005804088628999259
YGR090W,0.06428484881302104
YGR091W,0.004250800336235595
YGR092W,0.007566039941497123
YGR093W,0.02615720306924575
YGR094W,0.3286953026166827
YGR095C,0.2338707141763631
YGR096W,0.007466969441564774
YGR097W,0.03278489915822527
YGR098C,0.01211537468947879
YGR099W,0.007400272560587986
YGR100W,0.01312291627163136
YGR101W,0.04903273336216382
YGR102C,0.03628078798371153
YGR103W,0.2041529100622105
YGR104C,0.0214344943544584
YGR105W,0.2008113630782067
YGR106C,0.4252039016170222
YGR108W,0.02218231400764039
YGR109C,0.007982049350302597
YGR110W,0.007750452344744988
YGR111W,0.02042713995485455
YGR112W,0.003075295353237823
YGR113W,0.009874849324145965
YGR116W,0.0233680336785028
YGR117C,0.02604373525961167
YGR118W,9.706372643786318
YGR119C,0.0518909036765849
YGR120C,0.02259694853688478
YGR121C,0.01754018466708713
YGR122W,0.005659596941345834
YGR123C,0.04780776286592074
YGR124W,0.6384433790719398
YGR125W,0.04186602158316424
YGR126W,0.00134785447305509
YGR127W,0.01074994430945049
YGR128C,0.110912803159973
YGR129W,0.02196760301766996
YGR130C,0.01364119363424722
YGR131W,0.01823694526236813
YGR132C,0.1214722010678294
YGR133W,0.008922059781466708
YGR134W,0.004105624390713923
YGR135W,0.3662292387453852
YGR136W,0.1294291275149137
YGR138C,0.02295317872310795
YGR140W,0.00714651707592943
YGR141W,0.05528228578120976
YGR142W,0.01680328104405814
YGR143W,0.02191271375480973
YGR144W,0.01855118626324311
YGR145W,0.07536435120437698
YGR146C,0.02237867049416682
YGR147C,0.08192075558380045
YGR148C,5.147226007866415
YGR149W,0.03023306601289347
YGR150C,0.002474162512369571
YGR152C,0.03482574367169085
YGR153W,0.00568873490944805
YGR154C,0.003231740453727415
YGR155W,0.9013216811246451
YGR156W,0.01067566067635117
YGR157W,0.1748343917076803
YGR158C,0.06353426697400545
YGR159C,0.6676107489158051
YGR161C,0.04870604354484577
YGR162W,0.1199306988327563
YGR163W,0.01839261763849091
YGR165W,0.04380565421367285
YGR166W,0.01057291625571189
YGR167W,0.1326083249796874
YGR168C,0.006023870517885603
YGR169C,0.01083251783011261
YGR170W,0.003826928016540529
YGR171C,0.01654977006546553
YGR172C,0.1300676122086638
YGR173W,0.1094221490862533
YGR174C,0.04970920670241741
YGR175C,0.5318962473073612
YGR177C,0.02512021077198706
YGR178C,0.1376845173281214
YGR179C,0.01039066143180976
YGR180C,0.7238124985214559
YGR181W,0.300275569442335
YGR183C,0.1610348187041687
YGR184C,0.01352775194865747
YGR185C,0.3785419415771942
YGR186W,0.0485249061454856
YGR187C,0.1532930493553311
YGR188C,0.001858402540858896
YGR189C,0.5381685760869423
YGR191W,0.3547267385421078
YGR192C,8.800146700468131
YGR193C,0.07978800839999268
YGR194C,0.02126519011400541
YGR195W,0.2204248719284247
YGR196C,0.007220816515150037
YGR197C,0.01050577349335617
YGR198W,0.01670934256148103
YGR199W,0.08603172026399345
YGR200C,0.0941625484414182
YGR201C,0.002962924955397625
YGR202C,0.01568688371984883
YGR203W,0.01863440245596003
YGR204W,0.3239704577161007
YGR205W,0.005450980330022988
YGR206W,0.03692679063006601
YGR207C,0.05214416233028183
YGR208W,0.09600000366476016
YGR209C,1.04325114875527
YGR210C,0.1639350817649741
YGR211W,0.1538028958787889
YGR212W,0.001697431127092282
YGR213C,0.003823682418610902
YGR214W,1.558963468548819
YGR215W,0.04381700922655826
YGR216C,0.01313089998072107
YGR217W,0.008626161437440268
YGR218W,0.03022298309420792
YGR220C,0.1089358622011227
YGR221C,0.00105815807411651
YGR222W,0.01171563614772458
YGR223C,0.01799764466349737
YGR224W,0.002490062917040656
YGR225W,0.002525253808696422
YGR227W,0.04915655791269089
YGR229C,0.2131860361630258
YGR230W,0.02643910454076089
YGR231C,0.1383043741652864
YGR232W,0.1182820999811722
YGR233C,0.04599054155749579
YGR234W,0.8994239645735295
YGR235C,0.1896284349079993
YGR236C,0.008929627703285867
YGR237C,0.01803766352467789
YGR238C,0.002860356490947771
YGR239C,0.004780242583904235
YGR240C,0.6436760161194043
YGR241C,0.04899937646217794
YGR243W,0.02109188319901302
YGR244C,0.1249507691188787
YGR245C,0.06967909121691694
YGR246C,0.04871658643660416
YGR247W,0.04394544846377857
YGR248W,0.03340423965727254
YGR249W,0.001984697452677579
YGR250C,0.02702136347945615
YGR251W,0.03862780433909557
YGR252W,0.0271445876229947
YGR253C,0.2739126383477697
YGR254W,2.555572129173841
YGR255C,0.03276637987443399
YGR256W,0.01848946620490056
YGR257C,0.01367816721879392
YGR258C,0.00961690596389844
YGR260W,0.1148808691900717
YGR261C,0.03425385690128579
YGR262C,0.06694851278677183
YGR263C,0.04586812474148521
YGR264C,0.2236797537795913
YGR266W,0.05704868911859526
YGR267C,0.1272735990215993
YGR268C,0.04260064035966633
YGR270W,0.04009550155220913
YGR271W,0.003817172757757014
YGR272C,0.1060999630615897
YGR273C,0.001949418266582365
YGR274C,0.01059483520767619
YGR275W,0.1004500708048882
YGR276C,0.07372750095131737
YGR277C,0.1336435948452948
YGR278W,0.01060760756402912
YGR279C,1.344916907152962
YGR280C,0.140048305481735
YGR281W,0.04297819013145813
YGR282C,1.497713948836065
YGR283C,0.04124155316247888
YGR284C,0.2064883019901504
YGR285C,1.341162893168726
YGR286C,0.03850441094540591
YGR287C,0.001275559743653891
YGR288W,0.002276190050813928
YGR289C,0.004387046696114612
YGR292W,0.004437299297068458
YGR294W,0.08767690288960153
YGR295C,0.315059541630432
YGR296W,0.03252122516642706
YHL001W,1.861054106942356
YHL002W,0.0209674732283462
YHL003C,0.1510214263813442
YHL004W,0.03257336886035059
YHL006C,0.009359128229623942
YHL007C,0.01680690944117969
YHL008C,0.01101112506185694
YHL009C,0.009576355037708783
YHL010C,0.006448488762361384
YHL011C,0.1842972688304816
YHL012W,0.0008658513397512913
YHL013C,0.07340067324897972
YHL014C,0.001087578279208545
YHL015W,2.080981761246762
YHL016C,0.004377632303097691
YHL017W,0.04901567123994483
YHL018W,0.001766850588189965
YHL019C,0.01280094807432723
YHL020C,0.1036540795153088
YHL021C,0.03673554950043424
YHL022C,0.003711341596146782
YHL023C,0.006604845247040276
YHL024W,0.003476884145281856
YHL025W,0.06187309908056754
YHL026C,0.02024144944091845
YHL027W,0.05539891119557241
YHL028W,0.00673737292419751
YHL029C,0.01571107733811404
YHL030W,0.02389349944591327
YHL031C,0.08892319756422544
YHL032C,0.005063526009731177
YHL033C,2.066084256345164
YHL034C,0.7872616659020309
YHL035C,0.008817108918273025
YHL036W,0.007635100079457584
YHL038C,0.01999068020380794
YHL039W,0.04478516659600752
YHL040C,0.05270396836439203
YHL042W,0.004684510976073631
YHL043W,0.001819297403429801
YHL044W,0.007052057174052175
YHL046C,0.06811187548019373
YHL047C,0.02550686875047487
YHL048W,0.05643260503384318
YHL049C,0.006751912135084335
YHL050C,0.00785326914524494
YHR001W,0.08405954141539392
YHR001WA,0.1228534089181335
YHR002W,0.004566870236567699
YHR003C,0.05541156644994019
YHR004C,0.00295045986553439
YHR005C,0.1710571746163379
YHR005CA,0.17531908149092
YHR006W,0.006381815986393108
YHR007C,1.355014204668076
YHR008C,0.221386181404128
YHR009C,0.02678410337307173
YHR010W,5.221964226032258
YHR011W,0.008826184076806572
YHR012W,0.06691300593425222
YHR013C,0.1122554235205224
YHR014W,0.004923627101350895
YHR015W,0.003394128852504012
YHR016C,0.02866056701896241
YHR017W,0.02565507996987823
YHR018C,0.3751178089505628
YHR019C,0.4854656131773615
YHR020W,0.5548843735048517
YHR021C,6.193302262716807
YHR021WA,0.003246346956654128
YHR022C,0.002474527142987889
YHR023W,0.002711751146154912
YHR024C,0.07785326945800942
YHR025W,0.7462763064487368
YHR026W,0.6999854068344679
YHR027C,0.3025173547577282
YHR028C,0.08180588311680721
YHR029C,0.06912806262616356
YHR030C,0.06355774791273574
YHR031C,0.005792646275388526
YHR032W,0.07782019773187866
YHR033W,0.0131806918988788
YHR034C,0.02209356411411254
YHR035W,0.00374405613840631
YHR036W,0.006808810289735543
YHR037W,0.09809119470670438
YHR038W,0.02957868365745241
YHR039C,0.1145243502198412
YHR040W,0.04343935345191107
YHR041C,0.06065983749299735
YHR042W,0.2434460084753426
YHR043C,0.02542737916841632
YHR044C,0.004251415386016618
YHR045W,0.08880082267381732
YHR046C,0.02586321243116513
YHR047C,0.149384162569764
YHR048W,0.001358339515372059
YHR049W,0.2907559087443756
YHR050W,0.07616900828929042
YHR051W,0.1688991212536209
YHR052W,0.1479963472178303
YHR053C,6.496873572381291
YHR054C,0.02819782431863919
YHR055C,7.850160213701844
YHR056C,0.01934705531058037
YHR057C,0.2271724214130071
YHR058C,0.04123195111924803
YHR059W,0.03210048925271651
YHR060W,0.06124391174999049
YHR061C,0.007920163383965984
YHR062C,0.04261180680418331
YHR063C,0.1552728730709608
YHR064C,0.8450272582278055
YHR065C,0.0833116795996899
YHR066W,0.04410788866244903
YHR067W,0.007477663949648561
YHR068W,0.5720066519454745
YHR069C,0.1084237075293643
YHR070W,0.1356591370942683
YHR071W,0.01821974696675417
YHR072W,0.07904697057792384
YHR073W,0.009335267349875714
YHR074W,0.06666510452604484
YHR075C,0.009363491449486224
YHR076W,0.05535220195623569
YHR077C,0.01682010909323027
YHR078W,0.01180807151509245
YHR079C,0.002687760885739079
YHR079CA,0.005906438952969991
YHR080C,0.0191145034304508
YHR081W,0.0907934429088118
YHR082C,0.01368971789743304
YHR083W,0.03638130839924131
YHR084W,0.02088094174476938
YHR085W,0.06899260871955409
YHR086W,0.02349038526849352
YHR087W,0.05582737020540366
YHR088W,0.1426609920761512
YHR089C,1.014081512579392
YHR090C,0.011731233747661
YHR091C,0.01635180508510994
YHR092C,0.1328920055442558
YHR094C,0.3857902120169862
YHR096C,0.00607409880876102
YHR097C,0.0300946950946815
YHR098C,0.04679233178273185
YHR099W,0.001085331033862219
YHR100C,0.03903195536599179
YHR101C,0.02914188056745923
YHR102W,0.01363116585152549
YHR103W,0.01498582356166469
YHR104W,0.07279771084668079
YHR105W,0.004244177507241537
YHR106W,0.0556981915449303
YHR107C,0.1328472106229616
YHR108W,0.06481576272081933
YHR109W,0.00294511502154425
YHR110W,0.05439959027879809
YHR111W,0.05430320904206718
YHR112C,0.07572534325899475
YHR113W,0.0823964258306484
YHR114W,0.03660677345061796
YHR115C,0.03760981151137057
YHR116W,0.02792841665090687
YHR117W,0.03516609726695812
YHR118C,0.006107722384638118
YHR119W,0.01064848244169206
YHR120W,0.005782629655469944
YHR121W,0.12865994551364
YHR122W,0.04833507901712991
YHR123W,0.05795347951082231
YHR124W,0.001351390660130057
YHR126C,0.008986949943179348
YHR127W,0.07486763982309289
YHR128W,0.4391442337770585
YHR129C,0.005919481261037893
YHR131C,0.006282032777825752
YHR132C,0.394934552825958
YHR133C,0.2998608280453702
YHR134W,0.006764105934174351
YHR135C,0.1193947987764876
YHR136C,0.08916336632736299
YHR137W,0.0704364327924554
YHR138C,0.12593822761439
YHR139C,0.006497951478377527
YHR140W,0.004797489796419886
YHR141C,1.362084413780073
YHR142W,0.08727000154716031
YHR143W,0.4516320493968695
YHR143WA,0.2140172165494929
YHR144C,0.05345060987416709
YHR146W,0.1326398542107019
YHR147C,0.09064884128530498
YHR148W,0.06781799576367839
YHR149C,0.01117530182600248
YHR150W,0.001424977247523876
YHR151C,0.005779271593305687
YHR152W,0.1180931129737894
YHR153C,0.003974755558225001
YHR154W,0.009197071159939472
YHR155W,0.00250165587306391
YHR156C,0.006398920895540479
YHR157W,0.00486886191958881
YHR158C,0.007194575934297852
YHR159W,0.002710494840868759
YHR160C,0.003880141851817333
YHR161C,0.008031133255191053
YHR162W,0.3986329360061105
YHR163W,0.1372759650961051
YHR164C,0.002625519802506781
YHR165C,0.01247080076633433
YHR166C,0.006271030183959337
YHR167W,0.02602650609347037
YHR168W,0.008476349972353081
YHR169W,0.07437865189626161
YHR170W,0.232826985870137
YHR171W,0.01049045352562965
YHR172W,0.008623034510292842
YHR174W,14.83311190245751
YHR175W,0.06305704668191909
YHR176W,0.01365267283012934
YHR177W,0.002592661204057958
YHR178W,0.006621326302796
YHR179W,1.392436799917489
YHR181W,0.123514671084942
YHR182W,0.009733179577007596
YHR183W,1.474954631648209
YHR184W,0.01564869582023381
YHR185C,0.01001984150140272
YHR186C,0.01613111140515021
YHR187W,0.06940859577329425
YHR188C,0.1708323194386315
YHR189W,0.001365985616306949
YHR190W,0.4084684606069445
YHR191C,0.05288932686730046
YHR192W,0.06772571885730227
YHR193C,4.490080878584174
YHR194W,0.009969705226203636
YHR195W,0.03761242554223796
YHR196W,0.04239092342100397
YHR197W,0.1267899175803549
YHR198C,0.009162686799889782
YHR199C,0.04141902464321062
YHR200W,0.4090946909904755
YHR201C,0.1237536094851003
YHR202W,0.01618598127815535
YHR203C,6.450534316457849
YHR204W,0.004752187496897665
YHR205W,0.03339144752784391
YHR206W,0.03891096973877759
YHR207C,0.03935248798490708
YHR208W,0.5353978693817259
YHR209W,0.009455509419341368
YHR210C,0.004123348872278266
YHR211W,0.00153168161687443
YHR213W,0.004063798727549229
YHR214CB,0.1011239531617716
YHR214W,0.005558146576848199
YHR215W,0.3275341237036564
YHR216W,0.1170284606887024
YHR218W,0.01218574031514042
YHR219W,0.03481798968994654
YIL001W,0.01451780258287912
YIL002C,0.00821719033336536
YIL003W,0.009121842801879376
YIL004C,0.06081029347712056
YIL005W,0.02288482751095889
YIL006W,0.003101685244680252
YIL007C,0.02038980315864939
YIL008W,0.2664099288154553
YIL009CA,0.09391001407792684
YIL009W,0.01592930120540886
YIL010W,0.07107147922284606
YIL011W,0.2022377900717058
YIL013C,0.01096826818505318
YIL014W,0.02255934047352476
YIL015W,0.105888539115327
YIL016W,0.0652885312033508
YIL018W,8.54746841899071
YIL019W,0.04086588706676565
YIL020C,0.06890274969594946
YIL021W,0.2144510337301691
YIL022W,0.06937841009151814
YIL023C,0.05812714037607187
YIL024C,0.02714237437699377
YIL026C,0.01572167330009588
YIL027C,0.1019015534881051
YIL029C,0.004078212442562925
YIL030C,0.07357801264920466
YIL031W,0.004521087169442582
YIL033C,0.1931650535968475
YIL034C,0.1538842300302641
YIL035C,0.07997745383798181
YIL036W,0.01820387314608408
YIL037C,0.002280751392736415
YIL038C,0.05955220304473653
YIL039W,0.2587701468815752
YIL040W,0.1007877925765512
YIL041W,0.6043629807985071
YIL042C,0.01292189117903429
YIL043C,0.4541386435872112
YIL044C,0.0325757168800396
YIL045W,0.005803323593640222
YIL046W,0.02291787631951692
YIL047C,0.02747034779582675
YIL048W,0.03219461150240713
YIL049W,0.02302365554376206
YIL050W,0.009778997674801054
YIL051C,1.287201194439493
YIL052C,2.95909416983025
YIL053W,3.343024416234734
YIL055C,0.005532008652869159
YIL056W,0.004764575826145769
YIL057C,0.008311467335733038
YIL060W,0.01107989530934344
YIL061C,0.01719325847561381
YIL062C,0.7049678854027371
YIL063C,0.08919700954810201
YIL064W,0.07470094697733743
YIL065C,0.05762633617807103
YIL066C,0.03424666191812689
YIL067C,0.03897225867283087
YIL068C,0.02600755901048843
YIL069C,0.9870822302241995
YIL070C,0.1954276751323532
YIL071C,0.001783109667519054
YIL072W,0.00295069814891363
YIL073C,0.001217710776935182
YIL074C,0.09234926226201671
YIL075C,0.1627094608620803
YIL076W,0.2683502516089185
YIL077C,0.007108338532016194
YIL078W,1.085570088271526
YIL079C,0.01897925092720837
YIL082WA,0.003391682531783396
YIL083C,0.1279435004906913
YIL084C,0.002397049548596003
YIL085C,0.04560756743869857
YIL087C,0.0263849779778909
YIL088C,0.1044549694444839
YIL089W,0.005339982045649647
YIL090W,0.02732644157086942
YIL091C,0.02879744161012256
YIL092W,0.004207120443839185
YIL093C,0.03015037561194397
YIL094C,0.2618619245917517
YIL095W,0.006136323392473633
YIL096C,0.03509303322822619
YIL097W,0.005811852838225421
YIL098C,0.08077053582580948
YIL099W,0.002636644611030012
YIL101C,0.008432605877728994
YIL102C,0.008741164069138149
YIL103W,0.06598046380450819
YIL104C,0.09261783086462677
YIL105C,0.008736767783628101
YIL106W,0.04282648003209115
YIL107C,0.01493449925057764
YIL108W,0.04527957342918464
YIL109C,0.15160368593069
YIL110W,0.04111055921062598
YIL111W,0.05219788521625744
YIL112W,0.01233504776557947
YIL113W,0.005566453896526287
YIL114C,0.0510481071677251
YIL115C,0.01924981232749911
YIL116W,0.0991279152968242
YIL117C,0.03715499073171845
YIL118W,0.08712637305739894
YIL119C,0.005614833271236543
YIL120W,0.0009365371822935954
YIL121W,0.006862435907660229
YIL122W,0.003743368592815669
YIL123W,0.414322447399361
YIL124W,0.1949604566742551
YIL125W,0.03996519473098014
YIL126W,0.01385688175522522
YIL127C,0.1235577421709912
YIL128W,0.04556476284442285
YIL129C,0.03016775985808564
YIL130W,0.01261322952667473
YIL131C,0.04274972544336722
YIL132C,0.004223196109678081
YIL133C,2.439331581819919
YIL134W,0.003858641675309503
YIL135C,0.03001868643103837
YIL136W,0.02003165280283108
YIL137C,0.02185845032089607
YIL138C,0.04234114580465005
YIL139C,0.002674197646127067
YIL140W,0.03327725612447519
YIL142W,0.4293990782299627
YIL143C,0.03895261078964482
YIL144W,0.005659547838373203
YIL145C,0.07934378822563084
YIL146C,0.005620388674310455
YIL147C,0.0162357885494134
YIL148W,1.287043796574326
YIL149C,0.01290193011027774
YIL150C,0.007675105723340183
YIL151C,0.005218577007842036
YIL152W,0.07385611359666827
YIL153W,0.00821633544260782
YIL154C,0.1617257814586616
YIL155C,0.01610744964314085
YIL156W,0.008188359213943211
YIL157C,0.1579449523212163
YIL158W,0.2255949408235214
YIL159W,0.002313201311227114
YIL160C,0.00232074317599902
YIL161W,0.02934173248412299
YIL162W,0.02724692022450861
YIL164C,0.002121904403593975
YIL165C,0.09662310861799187
YIL166C,0.001756069509209371
YIL169C,0.00390044527212317
YIL172C,0.001180881318971709
YIL173W,0.002470032341552008
YIL176C,0.04982537984489113
YIR001C,0.01771334071063175
YIR002C,0.01474166677506804
YIR003W,0.04176227711233902
YIR004W,0.07566755406602823
YIR005W,0.02458473821528634
YIR006C,0.04350331279394546
YIR007W,0.0160998100241787
YIR008C,0.05488916361652658
YIR009W,0.01099764317195254
YIR010W,0.01558516925328338
YIR011C,0.1926436995913854
YIR012W,0.3551959627036212
YIR013C,0.2265722992122244
YIR014W,0.009388685335944814
YIR015W,0.002698509816934798
YIR016W,0.0469730404938632
YIR017C,0.008570710875222459
YIR018W,0.003037096341385339
YIR019C,0.004832004372681979
YIR021W,0.02219160097692436
YIR022W,0.2123743625021914
YIR023W,0.008995895208117695
YIR024C,0.02355668905706759
YIR025W,0.01278780306441376
YIR026C,0.1884629620637768
YIR027C,0.001577262829914296
YIR028W,0.008498771625057513
YIR029W,0.02065790489567556
YIR030C,0.01048809962868455
YIR031C,0.0007626336849648389
YIR032C,0.01004511391630182
YIR033W,0.007878093937788892
YIR034C,0.132554837589214
YIR035C,0.202183666819235
YIR036C,0.0879297897184799
YIR037W,0.5205743598630739
YIR038C,0.1385035540734407
YIR039C,0.002407817087826737
YIR041W,0.0220394276201245
YIR042C,0.001184994409058716
YJL001W,0.2877720904189645
YJL002C,0.5106795442751416
YJL003W,0.0258075698738749
YJL004C,0.0494169678674962
YJL005W,0.004851150611229301
YJL006C,0.04922101039940743
YJL008C,0.2974436640298361
YJL010C,0.04439622204222143
YJL011C,0.1224521654705493
YJL012C,0.3332366480829424
YJL013C,0.006953052953745945
YJL014W,0.3015704542815481
YJL016W,0.04023268835530972
YJL019W,0.00546610719491363
YJL020C,0.01634281627199938
YJL023C,0.006428052399562467
YJL024C,0.01152946258349193
YJL025W,0.00565939928302197
YJL026W,0.4466374395493497
YJL027C,0.04984927449286064
YJL029C,0.01387775938920626
YJL030W,0.05355249933318927
YJL031C,0.0201957700140786
YJL033W,0.03540046196887449
YJL034W,0.9826699171922511
YJL035C,0.02674493466693632
YJL036W,0.02171032112188543
YJL037W,0.03356518295930954
YJL038C,0.004479901627789593
YJL039C,0.002300821139555783
YJL041W,0.07675600226710892
YJL042W,0.06031228375579717
YJL043W,0.004510898264225742
YJL044C,0.007912265194790234
YJL045W,0.00608716495391315
YJL046W,0.007304336216798787
YJL047C,0.004189525067387286
YJL048C,0.03188230771305988
YJL049W,0.01752305547973727
YJL050W,0.04563093134575806
YJL051W,0.003720056344399681
YJL052W,0.6268638565613979
YJL053W,0.06462548951348133
YJL054W,0.02310969685733945
YJL055W,0.4129812095586377
YJL056C,0.002041003659296578
YJL057C,0.01102028437414836
YJL058C,0.008431202539680524
YJL059W,0.02319272243689704
YJL060W,0.0203740881890745
YJL061W,0.03887686586848946
YJL062W,0.03715658531110168
YJL063C,0.1349822455387634
YJL065C,0.1008036453881696
YJL066C,0.01691690370277686
YJL068C,0.1031784660554413
YJL069C,0.08340391535479012
YJL070C,0.004867161902168379
YJL071W,0.01372251768370737
YJL072C,0.042035528870784
YJL073W,0.007973890227539744
YJL074C,0.006101993676011532
YJL076W,0.006629443440420467
YJL077C,0.01199495624991874
YJL078C,0.03468205071421006
YJL079C,0.1323011738967392
YJL080C,0.2618149226655828
YJL081C,0.03790141915080955
YJL082W,0.02618610790142382
YJL083W,0.004156679106286837
YJL084C,0.01523712344466912
YJL085W,0.002460614290534845
YJL087C,0.009571544519973185
YJL088W,0.01522089195948818
YJL089W,0.001982920678779489
YJL090C,0.004470461236471724
YJL091C,0.03878398450893388
YJL092W,0.005612734556792736
YJL093C,0.007064494935450858
YJL094C,0.004247509243272238
YJL095W,0.003056077389725135
YJL096W,0.09064148456356284
YJL097W,0.2422364882476689
YJL098W,0.04749944841636968
YJL099W,0.009878691049507726
YJL100W,0.01117467229534124
YJL101C,0.02728706119562626
YJL102W,0.01137881884850032
YJL103C,0.001136202190808906
YJL104W,0.04126918252093422
YJL105W,0.001078513016765487
YJL106W,0.0009778451172537626
YJL107C,0.0059487597041812
YJL108C,0.02347608525872374
YJL109C,0.04768157886910137
YJL110C,0.005243798112422311
YJL111W,0.1482561848846749
YJL112W,0.009133126015048672
YJL115W,0.07196169184473534
YJL116C,0.01850285222843856
YJL117W,0.2531790827353375
YJL118W,0.005937434666792001
YJL121C,0.2343872658243763
YJL122W,0.1857774805654456
YJL123C,0.1705783118517582
YJL124C,0.06693956774125732
YJL125C,0.09847099364833435
YJL126W,0.06495318652803493
YJL127C,0.002164882333891515
YJL128C,0.04044212625261618
YJL129C,0.02612819784986577
YJL130C,0.26309862696914
YJL131C,0.006699137292087976
YJL132W,0.001871880417779394
YJL133W,0.04485421596221365
YJL134W,0.1047253614476601
YJL136C,4.972321356412416
YJL137C,0.007646618786317137
YJL138C,1.281107060055013
YJL139C,0.01366645109539832
YJL140W,0.09593418954685778
YJL141C,0.009122311241128867
YJL143W,0.235639496279041
YJL144W,0.01606745704177502
YJL145W,0.1267233372004906
YJL146W,0.004694016942497624
YJL147C,0.002577787207771063
YJL148W,0.2129743578075322
YJL149W,0.01308813802640857
YJL151C,0.4785987898261139
YJL153C,0.003493856951143942
YJL154C,0.02344369908268988
YJL155C,0.0223977716416758
YJL156C,0.01034462376169319
YJL157C,0.1405832680641121
YJL158C,3.735845867103809
YJL159W,1.097185454920313
YJL160C,0.0105034627075004
YJL161W,0.005544961192284195
YJL162C,0.00365629998035348
YJL163C,0.007253948427661238
YJL164C,0.02376696886361829
YJL165C,0.009806417698838682
YJL166W,0.4013923007534773
YJL167W,0.7534380702765498
YJL168C,0.007233917936252017
YJL170C,0.02429331518108154
YJL171C,0.1432676236703562
YJL172W,0.09386418221795345
YJL173C,0.3927289914950088
YJL174W,0.3602028928414998
YJL176C,0.008721738103287097
YJL177W,4.664791193973512
YJL178C,0.1339548030269845
YJL179W,0.04391916805965464
YJL180C,0.04276082996521313
YJL181W,0.008784727318287249
YJL183W,0.09565500557958207
YJL184W,0.09520261957558923
